customer_id,first_name,last_name,gender,age,DOB,address,postcode,country,state,job_title,job_industry_category,past_3_years_bike_related_purchases,property_valuation,wealth_segment,tenure,deceased_indicator,owns_car,frequency,monetary,recency,% approved,clusters
3426,Ron,Dilon,0,58,1959-04-18,3047 Spenser Pass,2750,Australia,NSW,Assistant Media Planner,Entertainment,40,8,Mass Customer,17,0,0,6,3713.52,46.0,100.0,3
3427,Mace,Edington,0,36,1981-05-19,0 Walton Court,2226,Australia,NSW,Help Desk Operator,Financial Services,67,9,Mass Customer,17,0,1,8,3921.0,2.0,100.0,3
3428,Leonora,Iglesia,1,43,1974-08-07,5356 Ruskin Place,2850,Australia,NSW,Chemical Engineer,Manufacturing,77,3,Mass Customer,16,0,1,1,509.97,92.0,100.0,2
3429,Alla,Hirtzmann,1,53,1964-06-22,321 Glendale Center,2820,Australia,NSW,,Health,37,1,High Net Worth,15,0,0,4,2242.33,122.0,100.0,1
3430,Augustus,Pickin,0,53,1964-02-29,6414 Hanover Avenue,2060,Australia,NSW,Research Nurse,Health,77,12,Affluent Customer,9,0,1,7,1653.0199999999995,64.0,100.0,3
3431,York,Calbreath,0,21,1996-08-10,373 Cordelia Trail,3500,Australia,VIC,Community Outreach Specialist,Property,97,1,Affluent Customer,5,0,0,10,6022.119999999999,29.0,100.0,3
3432,Max,Cloney,1,29,1988-11-27,31 International Pass,4173,Australia,QLD,Junior Executive,Argiculture,99,7,Mass Customer,2,0,1,8,3707.7000000000007,107.0,100.0,3
3433,Karissa,Cabral,1,19,1998-04-28,82 Warrior Hill,3174,Australia,VIC,Computer Systems Analyst II,Property,10,8,Mass Customer,2,0,0,10,5925.74,1.0,100.0,3
3434,Stesha,Miners,1,44,1973-12-05,989 Waubesa Circle,3149,Australia,VIC,Account Coordinator,Health,20,11,Mass Customer,16,0,0,5,1831.51,65.0,100.0,2
3435,Stevena,Allcock,1,15,2002-01-15,400 Petterle Crossing,4301,Australia,QLD,Senior Editor,,80,3,Affluent Customer,1,0,0,5,2294.2500000000005,137.0,100.0,1
3436,Marget,Freeland,1,59,1958-11-22,34 Calypso Court,2153,Australia,NSW,,Financial Services,4,10,Mass Customer,5,0,1,7,3302.82,23.0,100.0,3
3437,Penny,Wellington,0,54,1963-10-20,7 Summerview Parkway,3073,Australia,VIC,VP Marketing,Retail,79,6,High Net Worth,12,0,0,5,2340.72,103.0,100.0,2
3438,Gaylor,Carbry,0,21,1996-02-16,9479 Tony Junction,2830,Australia,NSW,Project Manager,Manufacturing,11,7,Mass Customer,2,0,0,5,3180.6400000000003,175.0,100.0,1
3439,Rubie,O'Gorman,1,43,1974-10-20,05988 Sundown Parkway,3037,Australia,VIC,Technical Writer,,45,8,Affluent Customer,19,0,1,6,2109.28,75.0,100.0,2
3440,Retha,Kahane,1,59,1958-05-15,04036 Kennedy Trail,2221,Australia,NSW,Senior Sales Associate,Manufacturing,18,12,Mass Customer,5,0,0,5,1243.6499999999996,33.0,100.0,2
3441,Janelle,Ebbage,1,29,1988-10-16,0 Reinke Lane,3034,Australia,VIC,Legal Assistant,Manufacturing,44,9,High Net Worth,20,0,1,5,2119.4299999999994,139.0,100.0,1
3442,Adrianne,Petrecz,1,55,1962-05-22,1 Rigney Circle,2295,Australia,NSW,Research Associate,Retail,17,8,Mass Customer,14,0,1,4,1535.84,204.0,100.0,1
3443,Fran,,0,22,1995-04-12,0063 Walton Junction,2380,Australia,NSW,Technical Writer,,11,3,Mass Customer,5,0,1,6,3128.74,30.0,100.0,3
3444,Kara-lynn,Bims,1,40,1977-12-25,672 Crowley Place,3043,Australia,VIC,Nurse Practicioner,Manufacturing,75,8,Affluent Customer,7,0,0,2,1447.9799999999998,40.0,100.0,2
3445,Craggy,,0,51,1966-06-23,59531 Barnett Pass,3352,Australia,VIC,Database Administrator I,Financial Services,62,4,Affluent Customer,11,0,1,6,3864.460000000001,15.0,100.0,3
3446,Gard,Tidy,0,50,1967-01-30,8 Becker Drive,4868,Australia,QLD,Structural Engineer,Manufacturing,8,4,Mass Customer,14,0,0,2,308.78,5.0,100.0,2
3447,Linell,,1,40,1977-11-23,82591 Fallview Hill,3021,Australia,VIC,,Financial Services,43,8,High Net Worth,17,0,0,10,3893.06,84.0,100.0,3
3448,Roderich,Mixer,0,40,1977-02-16,6691 Lindbergh Drive,2147,Australia,NSW,Software Consultant,Financial Services,26,9,High Net Worth,9,0,0,5,2616.8,11.0,100.0,3
3449,Ilyssa,Hannabuss,1,43,1974-09-26,29279 Hazelcrest Junction,2120,Australia,NSW,VP Quality Control,Argiculture,52,10,High Net Worth,3,0,1,4,1541.1600000000008,150.0,100.0,1
3450,Brooke,Durman,1,24,1993-09-16,21 Sugar Place,4207,Australia,QLD,Safety Technician III,Retail,85,3,Mass Customer,6,0,0,6,5577.06,99.0,100.0,3
3451,Ruprecht,Loreit,0,47,1970-05-01,4233 Service Avenue,2340,Australia,NSW,Sales Associate,,88,5,High Net Worth,10,0,0,9,4489.09,16.0,100.0,3
3452,Maura,Estevez,1,53,1964-09-04,46 Stone Corner Avenue,2210,Australia,NSW,Marketing Manager,Retail,22,10,Mass Customer,13,0,0,2,1820.57,3.0,100.0,2
3453,Jammie,McEvon,1,28,1989-03-12,12 Kings Hill,4272,Australia,QLD,Product Engineer,Retail,57,9,Affluent Customer,14,0,0,6,2341.29,73.0,100.0,3
3454,Akim,Mathes,0,48,1969-06-09,393 Dexter Junction,4151,Australia,QLD,Web Designer III,,15,9,Mass Customer,18,0,0,5,1340.1099999999997,116.0,100.0,2
3455,Coop,Skey,0,63,1954-02-25,757 Debs Avenue,4670,Australia,QLD,Administrative Officer,,29,4,Mass Customer,11,0,1,6,1766.48,10.0,100.0,2
3456,Clovis,Ortsmann,1,58,1959-11-08,613 Emmet Junction,2154,Australia,NSW,,,11,11,Mass Customer,12,0,1,3,2399.59,64.0,100.0,2
3457,Robbi,Springthorpe,1,61,1956-09-26,8828 North Crossing,3226,Australia,VIC,,Manufacturing,13,8,Mass Customer,16,0,0,3,1802.9,98.0,100.0,2
3458,Alejandro,Shakelade,0,40,1977-12-01,7 Center Circle,2096,Australia,NSW,Web Developer III,Manufacturing,35,9,High Net Worth,19,0,1,3,1740.37,109.0,100.0,2
3459,Emelda,Ramsdell,1,17,2000-11-24,654 Logan Plaza,4113,Australia,QLD,,Entertainment,62,10,Mass Customer,2,0,1,3,2667.1400000000003,67.0,100.0,2
3460,Reinhold,Barthrup,0,18,1999-10-10,33 Almo Terrace,3051,Australia,VIC,Actuary,Financial Services,22,10,Mass Customer,2,0,0,9,7584.64,56.0,88.88888888888889,3
3461,Nigel,Izard,0,55,1962-11-30,6 Reindahl Hill,2196,Australia,NSW,Environmental Specialist,Manufacturing,28,9,Affluent Customer,17,0,1,7,4233.199999999999,137.0,100.0,1
3462,Jehanna,Sparhawk,1,60,1957-03-03,785 Crest Line Hill,3634,Australia,VIC,Registered Nurse,Health,96,1,High Net Worth,17,0,0,5,4416.71,22.0,100.0,3
3463,Fletch,Durrett,0,33,1984-06-15,78 Bowman Court,2027,Australia,NSW,Compensation Analyst,Financial Services,7,11,Affluent Customer,2,0,0,4,993.9199999999998,58.0,100.0,2
3464,Etheline,Gerretsen,1,35,1982-06-09,7 Jackson Court,2076,Australia,NSW,Staff Accountant III,Financial Services,38,10,Mass Customer,4,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3465,Hadria,Pizer,1,39,1978-02-01,6221 Monica Plaza,2095,Australia,NSW,Chemical Engineer,Manufacturing,71,12,High Net Worth,7,0,1,10,4256.179999999999,73.0,90.0,3
3466,Victor,Zaple,0,38,1979-09-28,6 4th Lane,3079,Australia,VIC,Marketing Assistant,IT,65,11,Mass Customer,18,0,0,3,272.79,69.0,100.0,2
3467,Killy,Spaducci,0,37,1980-05-20,682 Claremont Circle,4350,Australia,QLD,VP Quality Control,IT,31,6,Mass Customer,21,0,0,6,5135.0,6.0,100.0,3
3468,Averill,Woodbridge,0,31,1986-10-24,7 Weeping Birch Alley,2230,Australia,NSW,Associate Professor,,4,12,Mass Customer,7,0,0,6,1705.4300000000003,2.0,100.0,2
3469,Arabele,Lantoph,1,30,1987-08-24,9 Maywood Point,4304,Australia,QLD,Nurse Practicioner,Health,90,3,Mass Customer,5,0,1,3,320.19000000000005,39.0,100.0,2
3470,Catherina,Ricca,1,50,1967-10-01,176 Sutteridge Alley,3121,Australia,VIC,Recruiting Manager,Health,56,11,Affluent Customer,6,0,1,8,7228.799999999999,3.0,100.0,3
3471,Brita,Afonso,1,64,1953-09-05,6814 Haas Place,2230,Australia,NSW,Quality Engineer,IT,95,7,High Net Worth,8,0,1,4,1914.1000000000004,149.0,100.0,1
3472,Dionysus,McCarlie,0,40,1977-06-27,75 Longview Terrace,2640,Australia,NSW,VP Marketing,Retail,10,3,Affluent Customer,18,0,1,6,2779.58,6.0,100.0,3
3473,Sanderson,Alloway,2,40,,7279 Steensland Circle,3803,Australia,VIC,Analog Circuit Design manager,IT,34,7,Mass Customer,10,0,0,4,1504.2100000000005,13.0,100.0,2
3474,Justinian,Crowhurst,0,38,1979-11-06,06 Lake View Plaza,4515,Australia,QLD,Assistant Manager,Manufacturing,93,1,Mass Customer,14,0,0,5,2358.99,72.0,100.0,2
3475,Correna,Goldsberry,1,32,1985-08-31,1 Michigan Way,2153,Australia,NSW,Director of Sales,Retail,12,10,Affluent Customer,3,0,0,4,2515.1400000000003,4.0,100.0,2
3476,Stearn,Willerstone,0,28,1989-09-07,8863 Maywood Court,2101,Australia,NSW,,Manufacturing,39,11,Affluent Customer,7,0,0,5,1152.3599999999997,51.0,100.0,2
3477,Jaquelin,Leek,1,21,1996-01-24,3 Roxbury Street,2261,Australia,NSW,Senior Developer,Financial Services,90,7,Affluent Customer,7,0,1,7,3106.49,65.0,100.0,3
3478,Hartwell,Schach,0,31,1986-08-08,90 Westerfield Street,2880,Australia,NSW,Quality Control Specialist,Health,54,1,Mass Customer,17,0,0,6,4297.849999999999,30.0,100.0,3
3479,Pierette,O' Ronan,1,53,1964-08-09,416 Hayes Trail,3095,Australia,VIC,,IT,39,9,Mass Customer,13,0,0,6,2265.96,32.0,100.0,3
3480,Jarib,,0,58,1959-06-24,70980 Washington Parkway,2300,Australia,NSW,,,30,10,Mass Customer,20,0,0,4,1770.2600000000002,17.0,100.0,2
3481,Haley,Dessent,0,20,1997-10-12,00 1st Trail,3223,Australia,VIC,Systems Administrator IV,Manufacturing,37,7,High Net Worth,4,0,0,7,2438.45,55.0,100.0,3
3482,Roch,Rilston,1,17,2000-05-18,54613 Service Court,4069,Australia,QLD,Clinical Specialist,Health,71,8,Affluent Customer,2,0,1,8,5549.589999999999,28.0,100.0,3
3483,Emlyn,Burnel,0,61,1956-10-02,93 Vera Parkway,4216,Australia,QLD,Senior Sales Associate,Health,19,5,High Net Worth,15,0,1,6,2193.04,118.0,100.0,1
3484,Hedi,Mowday,1,41,1976-10-24,3 Butterfield Trail,4519,Australia,QLD,Information Systems Manager,Financial Services,10,6,High Net Worth,20,0,1,6,5112.109999999999,80.0,100.0,3
3485,Berthe,Ludwell,1,36,1981-05-21,22976 Moose Place,2620,Australia,NSW,Account Representative II,Financial Services,11,8,High Net Worth,9,0,1,3,1720.35,26.0,66.66666666666667,2
3486,Reece,Crewther,0,61,1956-07-25,8934 Havey Plaza,2548,Australia,NSW,Business Systems Development Analyst,Manufacturing,67,8,Mass Customer,18,0,0,4,2972.34,10.0,100.0,2
3487,Amalee,Sanderson,1,40,1977-12-15,30011 Manufacturers Hill,3146,Australia,VIC,Analyst Programmer,Health,4,9,High Net Worth,18,0,0,3,1837.75,11.0,100.0,2
3488,Cristobal,Whitrod,0,42,1975-08-07,42293 Banding Plaza,2136,Australia,NSW,Speech Pathologist,Manufacturing,63,10,Mass Customer,9,0,1,2,815.9499999999998,18.0,100.0,2
3489,Margo,Fletcher,1,48,1969-10-30,62 Tennyson Way,2099,Australia,NSW,Help Desk Operator,Argiculture,90,11,Mass Customer,9,0,1,6,2644.44,109.0,100.0,1
3490,Taylor,Dutchburn,0,37,1980-06-21,3609 Shelley Road,2126,Australia,NSW,VP Product Management,Financial Services,45,10,High Net Worth,14,0,0,5,2379.57,167.0,100.0,1
3491,Leanna,Cromb,1,41,1976-04-03,82 Dahle Crossing,3195,Australia,VIC,Business Systems Development Analyst,Financial Services,69,10,Affluent Customer,10,0,0,4,1430.28,190.0,100.0,1
3492,Urbanus,Redding,0,51,1966-01-27,2986 Holmberg Circle,3021,Australia,VIC,Civil Engineer,Manufacturing,83,9,Mass Customer,19,0,0,3,2193.8100000000004,81.0,100.0,2
3493,Jeffie,Eakly,0,53,1964-02-29,3 Monument Crossing,2090,Australia,NSW,Research Assistant I,Health,30,10,High Net Worth,18,0,0,6,3728.879999999999,94.0,100.0,3
3494,Robers,Richen,0,19,1998-12-24,35 Chive Alley,2033,Australia,NSW,Account Representative IV,Argiculture,72,10,High Net Worth,1,0,0,4,2755.11,5.0,100.0,2
3495,Constantine,Frissell,1,30,1987-07-12,1 Dayton Park,2767,Australia,NSW,Programmer III,Financial Services,57,9,High Net Worth,8,0,0,7,3847.65,14.0,100.0,3
3496,Danya,Burnyeat,0,31,1986-04-25,2565 Caliangt Point,2171,Australia,NSW,Editor,Manufacturing,99,9,Mass Customer,19,0,1,4,2045.84,257.0,100.0,1
3497,Thia,O'Day,1,31,1986-05-03,96 Delladonna Trail,3976,Australia,VIC,Administrative Assistant IV,Manufacturing,73,5,Affluent Customer,18,0,1,3,1648.3199999999997,53.0,100.0,2
3498,Lois,Abrahim,1,22,1995-11-02,3 Nova Point,3012,Australia,VIC,,Manufacturing,28,4,Mass Customer,5,0,0,6,3147.3299999999995,128.0,100.0,1
3499,Shelton,Tewkesberrie,0,38,1979-06-17,310 Stephen Terrace,4073,Australia,QLD,,Manufacturing,29,9,Mass Customer,7,0,1,7,4955.25,52.0,100.0,3
3500,Josy,Fleeman,1,50,1967-07-21,9491 Green Ridge Terrace,2100,Australia,NSW,,Entertainment,71,10,Affluent Customer,17,0,0,6,1785.8599999999997,145.0,100.0,1
3501,Kayla,Alentyev,1,47,1970-01-19,16 Carberry Pass,2119,Australia,NSW,Operator,Telecommunications,63,11,Mass Customer,18,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3502,Wilfrid,Cleaves,0,20,1997-10-16,12 Elgar Place,2155,Australia,NSW,Senior Sales Associate,Retail,5,10,High Net Worth,3,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3503,Tootsie,Rafter,1,38,1979-03-12,8749 Menomonie Point,2122,Australia,NSW,Financial Advisor,Financial Services,53,11,Affluent Customer,10,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3504,Keriann,Perdue,1,54,1963-07-06,18072 American Parkway,3195,Australia,VIC,Business Systems Development Analyst,Manufacturing,39,10,Mass Customer,6,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3505,Dolly,Scallan,1,43,1974-08-06,5854 Weeping Birch Avenue,2022,Australia,NSW,,Retail,41,10,Mass Customer,14,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3506,Mercy,Donisi,1,42,1975-06-18,2 Clarendon Point,2194,Australia,NSW,Web Designer I,Financial Services,19,7,Mass Customer,15,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3507,Christoph,Greatreax,0,62,1955-03-03,88979 Hazelcrest Way,3555,Australia,VIC,Physical Therapy Assistant,Financial Services,70,3,Mass Customer,5,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3508,Malvin,Marre,0,31,1986-08-09,7555 Springview Crossing,3195,Australia,VIC,Pharmacist,Health,89,10,Mass Customer,5,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3509,Janine,Hesey,1,39,1978-11-22,04240 Prentice Plaza,3031,Australia,VIC,Pharmacist,Health,85,9,Mass Customer,15,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3510,Jemima,Izaac,2,40,,35280 Harper Junction,2700,Australia,NSW,Safety Technician II,IT,48,2,Affluent Customer,10,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3511,Willem,Spraging,0,51,1966-12-31,08479 Hazelcrest Street,3340,Australia,VIC,Food Chemist,Health,23,4,Affluent Customer,10,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3512,Vladimir,Abramowsky,0,23,1994-03-24,70 Oakridge Pass,2019,Australia,NSW,VP Accounting,Financial Services,68,10,Mass Customer,8,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3513,Enriqueta,Waterhowse,2,40,,56873 Buena Vista Crossing,2035,Australia,NSW,Internal Auditor,IT,80,9,Affluent Customer,10,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3514,Darcy,Ilett,0,55,1962-08-24,7 Rieder Street,3155,Australia,VIC,Environmental Specialist,,25,7,Mass Customer,8,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3515,Leelah,Pynner,1,42,1975-01-14,3528 Granby Circle,4825,Australia,QLD,Staff Scientist,Telecommunications,11,5,High Net Worth,18,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3516,Diarmid,Vearnals,0,40,1977-04-30,16 Vahlen Trail,2152,Australia,NSW,,Property,93,10,Mass Customer,15,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3517,Domeniga,Terney,1,60,1957-07-04,977 Arapahoe Trail,4121,Australia,QLD,Accounting Assistant IV,,47,8,Mass Customer,6,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3518,Magdaia,Beardwell,1,37,1980-06-18,31331 Old Shore Crossing,2211,Australia,NSW,Biostatistician I,IT,45,8,Mass Customer,8,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3519,Aldus,Kenningley,0,39,1978-05-21,51757 Weeping Birch Center,2470,Australia,NSW,Software Consultant,Manufacturing,16,5,Mass Customer,11,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3520,Travis,Kaszper,0,54,1963-08-17,25 Schurz Avenue,2071,Australia,NSW,Research Nurse,Health,41,12,Mass Customer,16,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3521,Oneida,Olivia,1,37,1980-03-10,92045 Magdeline Street,2101,Australia,NSW,Research Associate,,27,11,High Net Worth,16,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3522,Lorri,Byrth,1,28,1989-08-21,0129 Hollow Ridge Crossing,2095,Australia,NSW,Cost Accountant,Financial Services,73,11,High Net Worth,11,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3523,Lin,Tarver,0,42,1975-06-14,56 Anderson Alley,2194,Australia,NSW,,,33,10,Affluent Customer,19,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3524,Waiter,Piscopello,0,44,1973-12-30,528 Golf View Plaza,2471,Australia,NSW,Design Engineer,Financial Services,38,2,Mass Customer,18,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3525,Town,Yitzhakov,0,21,1996-08-16,474 Farragut Way,4812,Australia,QLD,Editor,,55,3,Mass Customer,2,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3526,Pail,Iacopini,0,39,1978-09-19,1 Schiller Place,2774,Australia,NSW,General Manager,Telecommunications,84,9,High Net Worth,13,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3527,Kiley,Scotson,1,39,1978-12-02,55497 Warrior Alley,3123,Australia,VIC,Senior Cost Accountant,Financial Services,77,9,High Net Worth,18,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3528,Eliot,Scammell,0,53,1964-04-06,6 Moulton Point,2145,Australia,NSW,Internal Auditor,Manufacturing,69,10,Mass Customer,7,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3529,Austine,Kinny,1,57,1960-11-23,6 Rockefeller Lane,2294,Australia,NSW,Structural Analysis Engineer,IT,37,7,High Net Worth,16,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3530,Erik,Kenneford,0,44,1973-10-23,05759 Ridge Oak Trail,2007,Australia,NSW,Staff Scientist,,19,8,High Net Worth,8,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3531,Shannah,Pountain,1,48,1969-01-27,75 Grim Circle,2147,Australia,NSW,Marketing Manager,Retail,4,10,Affluent Customer,11,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3532,May,Birch,1,27,1990-07-24,88 Bunting Hill,3978,Australia,VIC,Media Manager I,Health,27,6,High Net Worth,7,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3533,Neale,Lowings,0,36,1981-02-14,7547 Garrison Alley,2705,Australia,NSW,,Financial Services,62,5,Affluent Customer,8,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3534,Kacie,Stanbrooke,1,42,1975-05-15,3605 Vidon Hill,3305,Australia,VIC,Associate Professor,Manufacturing,92,1,Affluent Customer,3,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3535,Bren,Dabbes,1,23,1994-09-15,0485 Petterle Terrace,2575,Australia,NSW,Technical Writer,Manufacturing,8,6,High Net Worth,6,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3536,Laurence,Aulsford,0,50,1967-12-24,97461 Drewry Trail,3072,Australia,VIC,Professor,Retail,46,10,Affluent Customer,18,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3537,Sholom,Pavlasek,0,20,1997-01-15,6736 Anthes Junction,2250,Australia,NSW,Graphic Designer,Financial Services,1,7,Mass Customer,4,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3538,Kerby,Nassie,0,40,1977-11-14,9 Tennyson Center,2198,Australia,NSW,Marketing Manager,Health,19,9,Mass Customer,8,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3539,Sheelah,Caine,1,32,1985-03-21,9594 Brown Junction,4509,Australia,QLD,,IT,94,7,Mass Customer,16,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3540,Ali,Naris,0,63,1954-08-27,64 Macpherson Junction,4061,Australia,QLD,,,49,8,Mass Customer,7,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3541,Aloin,Harhoff,0,31,1986-01-03,0 Heath Point,2136,Australia,NSW,,Health,72,9,Mass Customer,11,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3542,Perl,Suddaby,1,42,1975-03-11,1 Chive Trail,4670,Australia,QLD,Financial Analyst,Financial Services,23,2,Mass Customer,10,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3543,Shanie,Zahor,1,31,1986-12-25,34976 Lindbergh Hill,4304,Australia,QLD,Food Chemist,Health,15,4,High Net Worth,21,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3544,Benoite,Trahmel,1,19,1998-08-13,266 Little Fleur Street,4350,Australia,QLD,Help Desk Technician,,25,4,Affluent Customer,1,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3545,Wenonah,Filgate,1,43,1974-07-19,005 Bunker Hill Lane,3046,Australia,VIC,Developer II,,66,9,High Net Worth,4,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3546,Hally,Pollie,1,34,1983-09-29,792 Maple Trail,2097,Australia,NSW,GIS Technical Architect,Manufacturing,91,12,Affluent Customer,9,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3547,Ganny,Dwerryhouse,0,42,1975-05-06,71 Moulton Drive,3065,Australia,VIC,Senior Financial Analyst,Financial Services,19,10,Affluent Customer,8,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3548,Dalli,Seden,0,59,1958-08-02,033 Maryland Plaza,3023,Australia,VIC,,,65,8,Affluent Customer,12,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3549,Jodee,Macewan,1,51,1966-02-24,360 Green Ridge Junction,2508,Australia,NSW,Sales Representative,Retail,0,9,Mass Customer,7,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3550,Daisey,Britto,1,29,1988-11-27,870 Bluestem Hill,2745,Australia,NSW,Environmental Tech,Retail,50,8,Mass Customer,16,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3551,Zed,Douris,0,55,1962-05-10,392 Grim Pass,4680,Australia,QLD,Pharmacist,Health,37,6,Mass Customer,8,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3552,Ebeneser,Lowde,0,25,1992-09-07,38792 Calypso Crossing,2778,Australia,NSW,Internal Auditor,Retail,33,7,Affluent Customer,9,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3553,Dietrich,Geggie,0,43,1974-12-29,92 Mallard Court,3125,Australia,VIC,Graphic Designer,Health,97,10,Mass Customer,10,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3554,Briggs,Mower,0,39,1978-04-06,37 Summerview Park,2101,Australia,NSW,GIS Technical Architect,IT,34,11,Mass Customer,16,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3555,Latashia,,1,41,1976-02-26,3 Shasta Way,2076,Australia,NSW,Programmer Analyst II,Manufacturing,96,12,Mass Customer,21,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3556,Larina,Gheeorghie,1,20,1997-07-05,45 Redwing Road,3182,Australia,VIC,Senior Developer,Manufacturing,38,12,High Net Worth,3,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3557,Tisha,Gibbings,1,39,1978-05-12,41 Northridge Road,4730,Australia,QLD,,Health,79,4,Affluent Customer,18,0,0,0,0.0,63.48924577000287,99.18512206747502,2
3558,Torey,Sarney,0,63,1954-09-05,459 Meadow Valley Junction,4155,Australia,QLD,,,16,10,High Net Worth,7,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3559,Farra,Bails,1,32,1985-02-19,276 Coolidge Plaza,4215,Australia,QLD,Assistant Media Planner,Entertainment,80,7,High Net Worth,17,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3560,Gav,Bonin,0,37,1980-09-01,4 Dexter Park,4505,Australia,QLD,Structural Analysis Engineer,Retail,98,2,Mass Customer,7,0,1,0,0.0,63.48924577000287,99.18512206747502,2
3561,Emelda,Allbones,1,49,1968-11-16,0800 Donald Hill,4000,Australia,QLD,Help Desk Operator,Financial Services,15,7,Mass Customer,5,0,1,0,0.0,63.48924577000287,99.18512206747502,2
